filename,psnr,ssim,lpips
r_0.png,36.535095211341726,0.990916907787323,0.01007361151278019
r_1.png,37.26058747948528,0.9903711676597595,0.007910158485174179
r_10.png,30.649117269008713,0.9721218943595886,0.05492597073316574
r_100.png,14.815194180306408,0.8951367735862732,0.28376686573028564
r_101.png,14.64233579678076,0.8934882283210754,0.28885093331336975
r_102.png,14.438947364731236,0.8885661959648132,0.2960618734359741
r_103.png,14.701716768259008,0.883610725402832,0.3128824234008789
r_104.png,14.308765689957417,0.8817849159240723,0.30818086862564087
r_105.png,14.250339647198745,0.8795185089111328,0.3141963481903076
r_106.png,14.227276454067878,0.8762477040290833,0.32558074593544006
r_107.png,14.87155807436947,0.8790895342826843,0.2927672564983368
r_108.png,16.166566238651292,0.8960286974906921,0.2153749316930771
r_109.png,15.738862105084024,0.8889167904853821,0.23172809183597565
r_11.png,27.836499951733146,0.9664519429206848,0.071698859333992
r_110.png,14.218533806387569,0.8721855282783508,0.31409069895744324
r_111.png,17.72306844247741,0.8973393440246582,0.19235746562480927
r_112.png,14.303867368027035,0.8714564442634583,0.3063278794288635
r_113.png,14.376520826448866,0.8721598982810974,0.3028636872768402
r_114.png,14.56024500242336,0.8713609576225281,0.30811792612075806
r_115.png,14.734092566750531,0.8680858612060547,0.33462539315223694
r_116.png,14.476039406592465,0.8704351782798767,0.2974250614643097
r_117.png,14.42222702421793,0.8699159622192383,0.29195430874824524
r_118.png,14.471250543287209,0.8697554469108582,0.2846679985523224
r_119.png,14.541788023689248,0.8708968162536621,0.27786484360694885
r_12.png,27.045353205694358,0.9674957394599915,0.05750099569559097
r_120.png,14.632407070952908,0.8720457553863525,0.26971733570098877
r_121.png,14.694011950043881,0.8738856315612793,0.25967052578926086
r_122.png,14.765562945931237,0.8756536841392517,0.2520321011543274
r_123.png,14.969806831798751,0.880683422088623,0.235197514295578
r_124.png,28.845749495707068,0.9718337655067444,0.026047155261039734
r_125.png,15.492490675470512,0.8883927464485168,0.1995191127061844
r_126.png,16.421878031657048,0.9073016047477722,0.14992888271808624
r_127.png,20.083982637638414,0.9403293132781982,0.0722864642739296
r_128.png,32.64700221030308,0.975078284740448,0.018771475180983543
r_129.png,17.95371318850234,0.9058095812797546,0.11904988437891006
r_13.png,26.236647298606233,0.9676640629768372,0.05051857978105545
r_130.png,14.046048107404692,0.8388997912406921,0.26445460319519043
r_131.png,13.533031285619428,0.8277233242988586,0.2996416687965393
r_132.png,13.363402837487294,0.8204035758972168,0.31360122561454773
r_133.png,13.309997140339158,0.81361323595047,0.324784517288208
r_134.png,13.048282705804354,0.8075057864189148,0.32710951566696167
r_135.png,12.882898571573783,0.8014318346977234,0.3319540023803711
r_136.png,14.096120803756902,0.84478360414505,0.21931424736976624
r_137.png,20.007920218593085,0.9359827637672424,0.05617145821452141
r_138.png,17.65912783101308,0.9111752510070801,0.08530472964048386
r_139.png,18.865126642554085,0.9227215647697449,0.07600388675928116
r_14.png,26.14804048332582,0.9640877842903137,0.05201500654220581
r_140.png,18.158343851079483,0.9203135371208191,0.09038493037223816
r_141.png,23.10541897930969,0.9547415375709534,0.0374428927898407
r_142.png,15.387433218666668,0.8819293975830078,0.13152895867824554
r_143.png,17.576349064967005,0.9099556803703308,0.09827175736427307
r_144.png,13.698205543301135,0.82771235704422,0.23048484325408936
r_145.png,12.163794126944786,0.7765843272209167,0.3553425669670105
r_146.png,12.151015835913498,0.7756345868110657,0.3532317876815796
r_147.png,12.07631827358827,0.7729726433753967,0.36064255237579346
r_148.png,12.157671656956264,0.7794782519340515,0.32943642139434814
r_149.png,12.571550777240077,0.7883896827697754,0.3176582455635071
r_15.png,26.83368101338205,0.9647981524467468,0.04957990348339081
r_150.png,13.807306342813268,0.8342095017433167,0.2219284176826477
r_151.png,12.957798026888433,0.8042755126953125,0.27676111459732056
r_152.png,12.423782373764102,0.7874712944030762,0.3297126293182373
r_153.png,12.661560901436175,0.7960622906684875,0.31968486309051514
r_154.png,12.590075680202006,0.7956355214118958,0.32233041524887085
r_155.png,14.507459710894322,0.8390914797782898,0.24511109292507172
r_156.png,16.228174655432245,0.8710033297538757,0.18020077049732208
r_157.png,18.096392831897276,0.8982682228088379,0.13060607016086578
r_158.png,24.346844851475666,0.9357962012290955,0.09427455067634583
r_159.png,28.764436958673365,0.9443346858024597,0.10227090120315552
r_16.png,26.99923943283157,0.9627887606620789,0.0556122362613678
r_160.png,29.13636827230524,0.9540252089500427,0.0709524005651474
r_161.png,30.42666849096017,0.954219400882721,0.0617658868432045
r_162.png,30.074013985279976,0.9548857808113098,0.04700087755918503
r_163.png,29.666454748134438,0.9550278186798096,0.05606898292899132
r_164.png,27.188707782773047,0.9544152617454529,0.04051794111728668
r_165.png,26.894058353750548,0.9511404037475586,0.05268733203411102
r_166.png,27.246898880676547,0.9466231465339661,0.0777093917131424
r_167.png,27.57648745968745,0.948024570941925,0.0565049983561039
r_168.png,27.99108564709514,0.9439731240272522,0.06991620361804962
r_169.png,28.996602687892683,0.94195556640625,0.09785239398479462
r_17.png,27.427598218510184,0.9632062911987305,0.05346612259745598
r_170.png,29.46124089002607,0.944334089756012,0.10165871679782867
r_171.png,28.12219486595155,0.9401381611824036,0.11370831727981567
r_172.png,27.425724253601995,0.9366211295127869,0.12668582797050476
r_173.png,25.683063385991225,0.926436722278595,0.14393934607505798
r_174.png,24.70060768802394,0.9304253458976746,0.11702888458967209
r_175.png,22.924317962691084,0.9238689541816711,0.12335126101970673
r_176.png,22.98750117486827,0.9212188720703125,0.14018088579177856
r_177.png,22.388246115943183,0.9165969491004944,0.16756048798561096
r_178.png,21.809244550673462,0.9188759922981262,0.15100979804992676
r_179.png,22.230370024100928,0.9351618885993958,0.10770183801651001
r_18.png,27.17949394540041,0.9640293121337891,0.04827350378036499
r_180.png,23.58147938295506,0.9443525671958923,0.09306773543357849
r_181.png,24.929618924264304,0.9463904500007629,0.09374149888753891
r_182.png,27.665891074032032,0.9524028301239014,0.07389514893293381
